architecture,source,ferrite,diamond_um,ferrite_um,graphene_nm,ferrite_layers,trap_density_cm3,interface_recombination_cm_s,annealing_rate_s,defect_healing_rate_s,temperature_K,electric_field_V_cm,cce,current_density_A_cm2,voltage_V,power_density_W_cm2,carrier_lifetime_s,recombination_fraction,trap_accumulation_rate_cm3_s,estimated_lifetime_years,peak_temperature_K,thermal_rise_K,interface_loss_fraction,dominant_interface_loss,dominant_interface_loss_value,vacancies_cm3,interstitials_cm3,effective_traps_cm3,ferrite_benefit_factor,radiation_tolerance_factor,defect_sink_factor
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,34222564923005.016,17141.1999270685,7.761275528640203e-09,1.1147571506858693e-07,300.0,74128.0284396601,0.10560984592167462,2.212688974425233e-09,0.2212688974425233,4.895992497542989e-10,1.0527154888342496e-10,0.21861926679200142,140992568768.9788,0.21327078506684605,300.00000000003183,3.18312013214983e-11,0.397475610970183,diamond_ferrite,0.3512373268362614,5.5035623178304346e+17,3.985338230153073e+17,9.489242773632739e+17,0.06987773108048026,0.9247316645633256,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,114625494979706.6,6754.9155185785685,2.0312894344777923e-08,8.815871577221404e-08,300.0,41080.30680239939,0.10568844752337604,2.2143357990743844e-09,0.22143357990743845,4.903283031062393e-10,1.385486325976077e-10,0.2184881704893062,99321525726.74675,0.22995787163991355,300.00000000003183,3.18312013214983e-11,0.3969229061830932,diamond_ferrite,0.35064220696780235,4.1797908509167744e+17,3.026745098939733e+17,7.207682204806305e+17,0.09930852444664463,1.3127093231279894,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,117199207419669.94,5844.687593675235,1.3364358677429042e-08,5.065553313079325e-08,300.0,55130.563946882525,0.10528774574430702,2.205940479482344e-09,0.22059404794823442,4.866173399018795e-10,6.450963956228367e-11,0.22267091194481378,144633335208.0506,0.3394085390117807,300.00000000003183,3.18312013214983e-11,0.39656666762009185,diamond_ferrite,0.35025863032489024,8.984424610757832e+17,6.505962649169464e+17,1.5491559252001492e+18,0.0679551814101651,0.9014539602592229,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,120361358825787.17,19652.49766564351,2.089826397438713e-08,1.2165335581523655e-07,300.0,53945.93610676475,0.10546567713441689,2.2096684162259718e-09,0.22096684162259717,4.882634509666594e-10,1.5801758606726413e-10,0.21906822382988209,108593694104.15292,0.1843737964432541,300.00000000003183,3.18312013214983e-11,0.3983012005600207,diamond_ferrite,0.3521262729419979,3.663979440417261e+17,2.653226491336637e+17,6.318409545342156e+17,0.09054837818192427,1.2006248970934565,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,65399376415360.76,47110.31240329522,1.5954753080687793e-08,7.168140220075739e-08,300.0,55730.38229290648,0.10528436437269384,2.2058696345377124e-09,0.22058696345377124,4.865860844575541e-10,9.221296015563885e-11,0.2199165710070826,126740391906.06702,0.27088712440702023,300.00000000003183,3.18312013214983e-11,0.3990848241737559,diamond_ferrite,0.3529700325634459,6.283609006441094e+17,4.550199625353896e+17,1.0834462625559144e+18,0.07740690033889386,1.028719343912299,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,32503148055790.086,21943.256496186877,1.907989162320672e-08,5.7380506542949804e-08,300.0,67303.95717906197,0.10555860358566252,2.2116153685419156e-09,0.22116153685419157,4.891242538370794e-10,7.050819034982563e-11,0.2192858051130113,149958765019.01843,0.2994872157173661,300.00000000003183,3.18312013214983e-11,0.3973120099657079,diamond_ferrite,0.3510611709379642,8.220006179978973e+17,5.952418268260636e+17,1.417274947972017e+18,0.0656754763464212,0.8694409612686628,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,36362447951061.65,34695.607057582696,2.780263937501103e-08,9.949149152290721e-08,300.0,74409.05986717028,0.10531520816734571,2.2065158595535716e-09,0.22065158595535717,4.868712238461437e-10,1.2867899753302735e-10,0.21953901297823736,121570014997.91136,0.2023031700313666,300.00000000003183,3.18312013214983e-11,0.3991608693459565,diamond_ferrite,0.35305191351315734,4.501329154217341e+17,3.2595831806401434e+17,7.761275959336996e+17,0.08071827286326806,1.072470812897711,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,97778403143841.3,6298.899979847794,2.6753290983826563e-08,1.2690917455821696e-07,300.0,50183.83888985273,0.10565017579439592,2.2135339473908845e-09,0.22135339473908844,4.899732536251871e-10,2.301844614031411e-10,0.21848760096535258,79305897072.8547,0.17318637296496042,300.00000000003183,3.18312013214983e-11,0.3972501347522325,diamond_ferrite,0.35099454736283964,2.5133511862473302e+17,1.8200129279722048e+17,4.334341898250974e+17,0.12429836676437672,1.6440176282102008,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,110953818958327.25,9523.152538241957,1.026761856298068e-08,4.790711396126684e-08,300.0,57587.83515265558,0.10554784082081412,2.2113898720372426e-09,0.22113898720372427,4.890245166148893e-10,2.4872953507619236e-10,0.21880869316702567,35091418290.8253,0.36214808169660134,300.00000000003183,3.18312013214983e-11,0.3978339868163766,diamond_ferrite,0.3516232047794734,2.325406603067521e+17,1.6839151263592394e+17,4.0104312676163437e+17,0.280522494532613,3.715446657876607,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,117860132963519.56,7155.826733296443,3.846910982333747e-08,7.813484228824719e-08,300.0,58962.052498772566,0.10568892368850535,2.214345775467423e-09,0.2214345775467423,4.903327213330423e-10,1.539369163044739e-10,0.2183667480924081,94650874854.0444,0.21714986483369597,300.00000000003183,3.18312013214983e-11,0.39702841237868647,diamond_ferrite,0.35075580980734655,3.761293588555205e+17,2.7236953572296314e+17,6.486167547114472e+17,0.1042016122068831,1.3774863994638058,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,109526738731614.45,16749.53781302409,1.587037899366852e-08,1.6458836977396646e-07,300.0,39001.438737390636,0.10550197167760696,2.2104288428211214e-09,0.22104288428211213,4.885995669175522e-10,1.620966205844655e-10,0.21899923138728147,129201490591.02032,0.1510601808261288,300.00000000003183,3.18312013214983e-11,0.3980537356111651,diamond_ferrite,0.35185981730193244,3.5716775884078144e+17,2.5863872191918656e+17,6.159160074986996e+17,0.0761454660900776,1.009123750913277,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,209198165748216.47,15872.869598398998,5.214116291309641e-08,6.826864116079188e-08,300.0,35418.549943252845,0.10544516008294498,2.2092385523890974e-09,0.22092385523890976,4.880734981362275e-10,2.065094266930569e-10,0.2191412926473242,72338431965.46996,0.21168460515235013,300.00000000003183,3.18312013214983e-11,0.3984104410885507,diamond_ferrite,0.35224389669067474,2.8015751460300925e+17,2.0287268298838602e+17,4.832393957571435e+17,0.1358932149119065,1.802365482169045,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,169613825654886.38,14170.058001896616,2.1049158927201323e-08,5.7036514125656954e-08,300.0,60566.37243611337,0.10555212590944114,2.21147965124558e-09,0.221147965124558,4.890642247873272e-10,1.6442373246741502e-10,0.21879544611914714,65214980138.637184,0.29503225117448106,300.00000000003183,3.18312013214983e-11,0.39780936071822925,diamond_ferrite,0.3515966888515631,3.5206875561246336e+17,2.5494634027109414e+17,6.071847097092124e+17,0.15095466169070126,1.999238403992888,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,252732053867876.6,73905.8502470264,2.4021706205709386e-08,1.3385060016474852e-07,300.0,44203.680869389136,0.1028383468179732,2.154621798435433e-09,0.2154621798435433,4.642395094293139e-10,3.718855304897309e-10,0.22731062769405624,50109487164.46594,0.16941376921041174,300.00000000003183,3.18312013214983e-11,0.41329205032175054,diamond_ferrite,0.3682675345099749,1.5523538554408454e+17,1.1241183091123363e+17,2.6789994850918605e+17,0.189312143992144,2.6019083448384057,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,61743869767756.9,4653.215212566191,9.701009820980505e-09,2.3659508005864372e-07,300.0,53529.8067853821,0.10570557624922804,2.2146946722694724e-09,0.22146946722694724,4.904872491378785e-10,2.048839873253996e-10,0.2183137890990979,134244902234.9907,0.1149739626427036,300.00000000003183,3.18312013214983e-11,0.3969340440382101,diamond_ferrite,0.35065419955231925,2.8247122115942282e+17,2.0454812566716826e+17,4.8708109069635885e+17,0.07348505535614779,0.9712122444736937,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,78097050764250.12,8860.253139722692,3.239511418518166e-08,9.839614501761057e-08,300.0,57093.85484454944,0.10565922425775555,2.213723526638317e-09,0.2213723526638317,4.900571852391987e-10,1.5430884827314798e-10,0.21846030798694796,103606950276.13834,0.19789992996295608,300.00000000003183,3.18312013214983e-11,0.39719752035897515,diamond_ferrite,0.3509378952919226,3.75244270809729e+17,2.7172860989670035e+17,6.470509777571937e+17,0.09515586475287467,1.2584126109426148,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,76054323922634.88,3734.990133965567,7.439902488468191e-09,8.774099495239523e-08,300.0,50711.21952016002,0.10573031196930134,2.215212923712821e-09,0.2215212923712821,4.907168297384304e-10,1.9589226089538049e-10,0.2182363339792348,63437034589.812546,0.2544979551554987,300.00000000003183,3.18312013214983e-11,0.396792777401775,diamond_ferrite,0.35050209198231697,2.9545700846539354e+17,2.1395162681976774e+17,5.094846896090839e+17,0.15556055638979494,2.0552709257587978,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,97279696072707.9,10383.436445765878,6.80548068421026e-09,6.328243840186319e-08,300.0,55358.98512501448,0.10550876769133,2.2105712297785473e-09,0.22105712297785474,4.886625161924639e-10,7.376686114445126e-11,0.22030756472294197,134690934190.21484,0.31869546239129093,300.00000000003183,3.18312013214983e-11,0.3968146356717831,diamond_ferrite,0.3505256276763724,7.856244962993477e+17,5.689004973202173e+17,1.3546222733156378e+18,0.07311159145080835,0.9679960540229804,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,39734914231146.99,11172.984076013308,3.334593534536856e-08,1.474820783201471e-07,300.0,48823.00221522253,0.10552705048263807,2.210954282422891e-09,0.22109542824228912,4.888318838964122e-10,2.2872634912854203e-10,0.2188739614403492,91672001750.27528,0.15078170038530622,300.00000000003183,3.18312013214983e-11,0.39795257023039965,diamond_ferrite,0.35175088839539853,2.5297508421430618e+17,1.8318885408622173e+17,4.362036732147591e+17,0.10735184357115243,1.4222476908922237,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,60442626846930.39,13874.587660528621,2.20493750728842e-08,1.3698510386980949e-07,300.0,51675.89673132115,0.10562073898631968,2.212917200911386e-09,0.22129172009113862,4.897002538089484e-10,1.1502892760246878e-10,0.218663200420922,163571487446.7179,0.1682215023161241,300.00000000003183,3.18312013214983e-11,0.3973430465124551,diamond_ferrite,0.3510945892582847,5.036059354119339e+17,3.6468016012588314e+17,8.68346538164664e+17,0.06024394501951619,0.7970844726301535,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,107861091812462.0,17320.091642993997,3.091197529227093e-08,6.688046161399011e-08,300.0,31816.562696549965,0.0987940428800304,2.0698874002871067e-09,0.20698874002871068,4.284433849867317e-10,5.606308260951011e-11,0.28368730215083854,226643462835.7082,0.24924836325193292,300.00000000003183,3.18312013214983e-11,0.3969452855258988,diamond_ferrite,0.35066630372226837,1.0339063326421431e+18,7.486907926029312e+17,1.7827049863368868e+18,0.04068019228226057,0.5752660640528088,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,122792651234844.81,3011.520094737828,1.3996713120513704e-08,1.4709922104366422e-07,300.0,46623.45765563474,0.10574092213432432,2.215435223016056e-09,0.22154352230160562,4.908153227380203e-10,2.1140643612487031e-10,0.2182030654115624,89871305717.14404,0.1664323242125048,300.00000000003183,3.18312013214983e-11,0.39673222284242426,diamond_ferrite,0.3504368904095477,2.7370182770565232e+17,1.9819787523512755e+17,4.720224955920147e+17,0.10982057570849225,1.4507443924220773,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,306701718481184.4,4804.169037995803,1.3418785050245076e-08,1.11148086358263e-07,300.0,55126.84146344425,0.10574143809536424,2.215446033194731e-09,0.2215446033194731,4.908201125998268e-10,1.0863575171659643e-10,0.21827920896663006,141480332524.92767,0.20594683953554005,300.00000000003183,3.18312013214983e-11,0.3966590607235806,diamond_ferrite,0.35035811376139936,5.331363336766696e+17,3.860642416279331e+17,9.195072770230839e+17,0.06976435160173514,0.9215435847652179,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,207298673740616.62,11491.298852570906,2.5544556548791008e-08,8.784426724517737e-08,300.0,50789.90331747567,0.10564760825495506,2.213480153484051e-09,0.2213480153484051,4.899494389867778e-10,1.200056748837521e-10,0.21856191711830034,118770935964.8373,0.2220560342381596,300.00000000003183,3.18312013214983e-11,0.39720503244566563,diamond_ferrite,0.3509459838631591,4.8261024401277606e+17,3.4947638359545856e+17,8.322939262819753e+17,0.08299734283349747,1.0977457721424089,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,118777107986372.33,17173.422036817068,2.639844520126306e-08,1.0223547054208335e-07,300.0,40843.247558324394,0.1055284391454945,2.2109833770491055e-09,0.22109833770491055,4.888447493587467e-10,1.3521824058972264e-10,0.2190253048973024,116659381005.50298,0.20061039898882838,300.00000000003183,3.18312013214983e-11,0.39780445119875785,diamond_ferrite,0.351591402570984,4.2828732192920096e+17,3.1013909519011104e+17,7.385451942272984e+17,0.08436810274106035,1.1176151603499995,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,97783510455068.97,11447.967448907651,6.027967167779042e-08,7.695984533826274e-08,300.0,55567.32008565689,0.10564526090287342,2.213430972841614e-09,0.22134309728416138,4.899276671534573e-10,9.092991611230209e-11,0.2188226055293327,183023448675.71274,0.1902336868132617,300.00000000003183,3.18312013214983e-11,0.39698983335508753,diamond_ferrite,0.35071427019345913,6.372171677600625e+17,4.614331214814246e+17,1.0987480727519421e+18,0.053867258527560934,0.7123693371105099,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,108155685039946.88,51371.14720433032,1.6555404885438167e-08,1.1759126989804804e-07,300.0,40948.7616459181,0.10484837987032102,2.196735087535948e-09,0.2196735087535948,4.825645044811569e-10,1.6892721294209526e-10,0.22102258896167476,96604006778.67519,0.19385053966399896,300.00000000003183,3.18312013214983e-11,0.4018074822899984,diamond_ferrite,0.355901630005416,3.427004113425095e+17,2.4816236683423104e+17,5.909709338617806e+17,0.10093764587346517,1.3496364918642034,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,122036150242647.69,18083.464127970376,2.3459597602058032e-08,1.876779778997085e-07,300.0,48826.91402718218,0.10531683874429694,2.206550022652764e-09,0.22065500226527643,4.868863002468914e-10,2.4610106561849876e-10,0.21953354732879915,97449131220.72745,0.13180577722499795,300.00000000003183,3.18312013214983e-11,0.3991518800100585,diamond_ferrite,0.3530422343272301,2.3502475279877357e+17,1.7019033823359466e+17,4.053371271826109e+17,0.10070009340797251,1.3379318129935776,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,869882610262239.2,13178.035252670968,1.3957144121259396e-08,7.067121201229172e-08,300.0,39502.06807222165,0.1037144503990883,2.1729775181836237e-09,0.21729775181836236,4.72183129453146e-10,6.600166085482054e-11,0.23720766019866452,172476769760.61197,0.27817866759723586,300.00000000003183,3.18312013214983e-11,0.396880788670137,diamond_ferrite,0.3505968573175809,8.776812332018491e+17,6.355622723185804e+17,1.5141133881306918e+18,0.056120837888489955,0.7559295839651763,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,74714064311072.84,10932.487117681425,1.93748907465323e-08,1.4415893265751547e-07,300.0,40460.93667875897,0.10547602925914386,2.2098853091874693e-09,0.22098853091874693,4.883593079762597e-10,2.757489075240363e-10,0.2190340575869458,69741728122.88963,0.1643199565574463,300.00000000003183,3.18312013214983e-11,0.3982436537190329,diamond_ferrite,0.3520643099027066,2.0971294793638032e+17,1.5186110022979264e+17,3.616487622304841e+17,0.14101102758296158,1.8694732166524184,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,119654453142262.12,15229.83894934176,2.361774721609724e-08,6.671590107522314e-08,300.0,59227.98891871007,0.10556113441182897,2.21166839324909e-09,0.221166839324909,4.891477081697011e-10,1.475693606685148e-10,0.21876822375288688,80969207819.45311,0.26481256501171746,300.00000000003183,3.18312013214983e-11,0.39775702499292975,diamond_ferrite,0.3515403368338433,3.923861176631013e+17,2.8414167141121133e+17,6.76647443527455e+17,0.12159825108010976,1.6102453799414922,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,65886875915083.71,5164.548201660767,3.8333011648436296e-08,1.3726055165196908e-07,300.0,58164.27585486065,0.10574043510665888,2.2154250190361508e-09,0.22154250190361507,4.908108014971329e-10,1.0320856871832805e-10,0.2182808411209449,198353638122.7784,0.1546292489342252,300.00000000003183,3.18312013214983e-11,0.3966661522094085,diamond_ferrite,0.35036574945447024,5.61350629093278e+17,4.064952831365117e+17,9.679117991057048e+17,0.04976031709257709,0.6573123338836525,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,948886872628035.0,3022.628509609143,1.3825904678248616e-08,7.34850984804142e-08,300.0,40419.73273806344,0.10575183633492512,2.2156638923330434e-09,0.22156638923330435,4.909166483788413e-10,1.668824417917496e-10,0.21819322818743397,69678645102.78117,0.272057262239641,300.00000000003183,3.18312013214983e-11,0.3966479134669485,diamond_ferrite,0.3503461110538862,3.46419689688479e+17,2.508556373606227e+17,5.982242139217298e+17,0.14166941732761412,1.871165729707808,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,78684621895167.52,4267.219705317307,2.3647406739587447e-08,1.0261861476132163e-07,300.0,56389.34214681759,0.10575048745297784,2.2156356311781622e-09,0.22156356311781622,4.909041250146253e-10,1.0930005509084179e-10,0.21823282724313806,142207058283.67932,0.20364772166245731,300.00000000003183,3.18312013214983e-11,0.39662366947147776,diamond_ferrite,0.3503200065515687,5.300236837434748e+17,3.838102537452749e+17,9.139126221106449e+17,0.06941553112929258,0.9168341879958589,1.2934984309968751
